Date,Open,High,Low,Close,Adj Close,Volume
2011-05-16,18340.000000,18380.000000,17960.000000,18020.000000,14165.158203,16123700
2011-05-17,17940.000000,17960.000000,17780.000000,17800.000000,13992.220703,11549950
2011-05-18,17860.000000,17980.000000,17720.000000,17860.000000,14039.388672,16579300
2011-05-19,17820.000000,17960.000000,17600.000000,17600.000000,13835.004883,19345200
2011-05-20,17700.000000,17740.000000,17600.000000,17640.000000,13866.449219,11069950
2011-05-23,17540.000000,17700.000000,17440.000000,17460.000000,13724.951172,14056000
2011-05-24,17440.000000,17680.000000,17300.000000,17300.000000,13599.182617,14488500
2011-05-25,17580.000000,17580.000000,17060.000000,17120.000000,13457.684570,16018050
2011-05-26,17360.000000,17600.000000,17300.000000,17580.000000,13819.283203,13968500
2011-05-27,17480.000000,17980.000000,17340.000000,17820.000000,14007.940430,21477600
2011-05-30,17900.000000,17900.000000,17520.000000,17680.000000,13897.889648,10293600
2011-05-31,17800.000000,18280.000000,17720.000000,18040.000000,14180.880859,23887550
2011-06-01,18040.000000,18240.000000,17900.000000,18220.000000,14322.375000,15678500
2011-06-02,17880.000000,17940.000000,17600.000000,17660.000000,13882.171875,16582950
2011-06-03,17800.000000,17800.000000,17540.000000,17700.000000,13913.613281,10067100
2011-06-07,17520.000000,17780.000000,17380.000000,17740.000000,13945.055664,15110100
2011-06-08,17700.000000,17800.000000,17500.000000,17540.000000,13787.840820,12938850
2011-06-09,17540.000000,17580.000000,17300.000000,17300.000000,13599.182617,21511200
2011-06-10,17400.000000,17480.000000,17020.000000,17020.000000,13379.077148,19586600
2011-06-13,16880.000000,17060.000000,16760.000000,17060.000000,13410.523438,15062450
2011-06-14,17020.000000,17460.000000,16960.000000,17260.000000,13567.740234,10642700
2011-06-15,17320.000000,17380.000000,17020.000000,17300.000000,13599.182617,13283100
2011-06-16,17060.000000,17160.000000,16880.000000,16960.000000,13331.914063,11940550
2011-06-17,17020.000000,17040.000000,16060.000000,16380.000000,12875.988281,36058100
2011-06-20,16260.000000,16280.000000,15900.000000,16000.000000,12577.279297,23580500
2011-06-21,16000.000000,16400.000000,15960.000000,16280.000000,12797.379883,18844400
2011-06-22,16480.000000,16660.000000,16440.000000,16520.000000,12986.039063,16530400
2011-06-23,16500.000000,16780.000000,16400.000000,16620.000000,13064.646484,13858400
2011-06-24,16420.000000,17080.000000,16420.000000,17040.000000,13394.801758,23453150
2011-06-27,16940.000000,16940.000000,16560.000000,16700.000000,13127.535156,15207250
2011-06-28,16800.000000,17060.000000,16620.000000,16640.000000,13080.371094,11950100
2011-06-29,16960.000000,16980.000000,16640.000000,16660.000000,13103.961914,10348200
2011-06-30,16660.000000,16700.000000,16420.000000,16520.000000,12993.847656,16408950
2011-07-01,16860.000000,17200.000000,16760.000000,17100.000000,13450.049805,22133050
2011-07-04,17400.000000,17660.000000,17380.000000,17560.000000,13811.863281,21439450
2011-07-05,17600.000000,17980.000000,17560.000000,17980.000000,14142.214844,21107200
2011-07-06,17860.000000,17960.000000,17740.000000,17960.000000,14126.483398,11215100
2011-07-07,17960.000000,17960.000000,17580.000000,17600.000000,13843.322266,17861200
2011-07-08,17600.000000,17760.000000,17460.000000,17700.000000,13921.979492,12070450
2011-07-11,17600.000000,17600.000000,17240.000000,17300.000000,13607.361328,15974500
2011-07-12,17200.000000,17220.000000,16920.000000,17000.000000,13371.391602,12397200
2011-07-13,16960.000000,17100.000000,16720.000000,16860.000000,13261.275391,16430600
2011-07-14,16700.000000,16700.000000,16460.000000,16620.000000,13072.502930,20363350
2011-07-15,16600.000000,16800.000000,16420.000000,16640.000000,13088.235352,13621800
2011-07-18,16560.000000,16600.000000,16220.000000,16260.000000,12789.344727,18189050
2011-07-19,16120.000000,16540.000000,16120.000000,16440.000000,12930.922852,14537100
2011-07-20,16800.000000,17080.000000,16780.000000,17020.000000,13387.123047,21079150
2011-07-21,16920.000000,17020.000000,16640.000000,16840.000000,13245.546875,10343550
2011-07-22,17000.000000,17120.000000,16840.000000,17000.000000,13371.391602,12179600
2011-07-25,17000.000000,17000.000000,16680.000000,16940.000000,13324.201172,9496800
2011-07-26,16860.000000,17020.000000,16800.000000,17000.000000,13371.391602,11259900
2011-07-27,16960.000000,16960.000000,16720.000000,16900.000000,13292.739258,10079450
2011-07-28,16560.000000,16800.000000,16520.000000,16740.000000,13166.890625,13623150
2011-07-29,16920.000000,17040.000000,16740.000000,16880.000000,13277.003906,15089150
2011-08-01,17100.000000,17500.000000,17100.000000,17400.000000,13686.014648,19432400
2011-08-02,17060.000000,17180.000000,17000.000000,17040.000000,13402.856445,13486550
2011-08-03,16800.000000,16880.000000,16480.000000,16660.000000,13103.961914,20417200
2011-08-04,16780.000000,16780.000000,16300.000000,16420.000000,12915.192383,17307750
2011-08-05,15840.000000,16100.000000,15780.000000,15780.000000,12411.799805,30392500
2011-08-08,15400.000000,15780.000000,15200.000000,15200.000000,11955.598633,30296350
2011-08-09,15000.000000,15060.000000,13920.000000,14480.000000,11389.281250,49299200
2011-08-10,15200.000000,15200.000000,14400.000000,14400.000000,11326.357422,49244500
2011-08-11,13760.000000,14500.000000,13760.000000,14160.000000,11137.582031,39580150
2011-08-12,14420.000000,14440.000000,14000.000000,14140.000000,11121.855469,33844600
2011-08-16,14700.000000,15000.000000,14520.000000,15000.000000,11798.289063,30042550
2011-08-17,15020.000000,15200.000000,14820.000000,15040.000000,11829.748047,14649850
2011-08-18,14960.000000,14980.000000,14060.000000,14180.000000,11153.313477,35336000
2011-08-19,13760.000000,13940.000000,13440.000000,13600.000000,10697.114258,28970600
2011-08-22,13680.000000,14040.000000,13660.000000,13820.000000,10870.157227,20900650
2011-08-23,14000.000000,14700.000000,13980.000000,14460.000000,11373.548828,24617300
2011-08-24,14480.000000,14700.000000,14000.000000,14160.000000,11137.582031,18508650
2011-08-25,14740.000000,14760.000000,14420.000000,14500.000000,11405.011719,19039800
2011-08-26,14340.000000,14680.000000,14340.000000,14520.000000,11420.741211,10612300
2011-08-29,14840.000000,14840.000000,14480.000000,14660.000000,11530.858398,13001850
2011-08-30,14820.000000,14960.000000,14720.000000,14840.000000,11672.440430,12629600
2011-08-31,14940.000000,14940.000000,14620.000000,14880.000000,11703.898438,14495500
2011-09-01,15180.000000,15760.000000,14880.000000,15420.000000,12128.640625,35833750
2011-09-02,15300.000000,15620.000000,15260.000000,15380.000000,12097.175781,12915400
2011-09-05,15100.000000,15120.000000,14600.000000,14620.000000,11499.399414,13853900
2011-09-06,14520.000000,14720.000000,14200.000000,14540.000000,11436.473633,13213350
2011-09-07,14660.000000,15560.000000,14660.000000,15460.000000,12160.100586,17512500
2011-09-08,15600.000000,16040.000000,15560.000000,15960.000000,12553.377930,28730500
2011-09-09,15700.000000,16240.000000,15540.000000,15600.000000,12270.218750,18082650
2011-09-14,15600.000000,15620.000000,14820.000000,15060.000000,11845.482422,27540950
2011-09-15,15680.000000,15680.000000,15300.000000,15420.000000,12128.640625,21318350
2011-09-16,15880.000000,16220.000000,15840.000000,15960.000000,12553.377930,23811100
2011-09-19,16000.000000,16280.000000,15760.000000,16160.000000,12710.688477,12327650
2011-09-20,16220.000000,16360.000000,15920.000000,16220.000000,12757.882813,13997500
2011-09-21,16380.000000,16560.000000,16020.000000,16260.000000,12789.344727,17063100
2011-09-22,15920.000000,16000.000000,15560.000000,15800.000000,12427.530273,15331100
2011-09-23,15280.000000,15600.000000,15020.000000,15160.000000,11924.136719,21822900
2011-09-26,15200.000000,15740.000000,15180.000000,15500.000000,12191.563477,24018800
2011-09-27,16100.000000,16100.000000,15820.000000,16080.000000,12647.765625,16526300
2011-09-28,16480.000000,16500.000000,15820.000000,16140.000000,12694.956055,24316950
2011-09-29,16080.000000,16960.000000,16080.000000,16740.000000,13166.890625,27675450
2011-09-30,16600.000000,16800.000000,16220.000000,16800.000000,13214.081055,25780600
2011-10-04,16100.000000,16640.000000,15920.000000,16560.000000,13025.312500,32895000
2011-10-05,16480.000000,17000.000000,16340.000000,16840.000000,13245.546875,32102800
2011-10-06,17480.000000,17580.000000,16840.000000,17100.000000,13450.049805,29969000
2011-10-07,17300.000000,17620.000000,17000.000000,17200.000000,13528.705078,26509200
2011-10-10,17560.000000,17700.000000,17440.000000,17480.000000,13748.940430,17246250
2011-10-11,17700.000000,17700.000000,17380.000000,17620.000000,13859.055664,22915500
2011-10-12,17440.000000,17980.000000,17400.000000,17960.000000,14126.483398,21528500
2011-10-13,17960.000000,17980.000000,17620.000000,17800.000000,14000.634766,16266150
2011-10-14,17420.000000,17880.000000,17420.000000,17720.000000,13937.708984,10850500
2011-10-17,17800.000000,17900.000000,17620.000000,17800.000000,14000.634766,10675550
2011-10-18,17500.000000,17860.000000,17420.000000,17660.000000,13890.520508,13844300
2011-10-19,17700.000000,17720.000000,17400.000000,17720.000000,13937.708984,10704100
2011-10-20,17720.000000,18400.000000,17660.000000,18140.000000,14268.064453,28436600
2011-10-21,18400.000000,18500.000000,18140.000000,18340.000000,14425.374023,23307000
2011-10-24,18260.000000,18860.000000,18220.000000,18820.000000,14802.920898,18769250
2011-10-25,18720.000000,19020.000000,18700.000000,18900.000000,14865.848633,18208000
2011-10-26,18660.000000,18920.000000,18540.000000,18680.000000,14692.801758,12504750
2011-10-27,18580.000000,18780.000000,18380.000000,18480.000000,14535.493164,17443050
2011-10-28,18560.000000,18920.000000,18540.000000,18900.000000,14865.848633,26884350
2011-10-31,18820.000000,19400.000000,18660.000000,19360.000000,15227.655273,23792400
2011-11-01,19360.000000,19980.000000,19240.000000,19800.000000,15573.742188,30983650
2011-11-02,19400.000000,19560.000000,19320.000000,19420.000000,15274.853516,28454600
2011-11-03,19240.000000,19420.000000,19160.000000,19340.000000,15211.925781,16408700
2011-11-04,19660.000000,20100.000000,19640.000000,20100.000000,15809.706055,26704800
2011-11-07,19920.000000,20000.000000,19720.000000,19860.000000,15620.932617,14018050
2011-11-08,19720.000000,19800.000000,19300.000000,19400.000000,15259.117188,17069900
2011-11-09,19400.000000,19760.000000,19320.000000,19700.000000,15495.079102,19304250
2011-11-10,19340.000000,19460.000000,18700.000000,18700.000000,14708.533203,31006050
2011-11-11,18900.000000,19680.000000,18600.000000,19660.000000,15463.621094,24246750
2011-11-14,19760.000000,20040.000000,19740.000000,19920.000000,15668.127930,14136050
2011-11-15,19720.000000,20000.000000,19600.000000,19920.000000,15668.127930,11737100
2011-11-16,19900.000000,20060.000000,19460.000000,19500.000000,15337.776367,16934350
2011-11-17,19640.000000,19840.000000,19220.000000,19600.000000,15416.428711,12943350
2011-11-18,19420.000000,19540.000000,19240.000000,19260.000000,15148.998047,16310300
2011-11-21,19020.000000,19200.000000,18840.000000,19000.000000,14944.496094,12791900
2011-11-22,19000.000000,19420.000000,18860.000000,19260.000000,15148.998047,12040600
2011-11-23,18960.000000,19200.000000,18700.000000,18700.000000,14708.533203,15335700
2011-11-24,18440.000000,19060.000000,18420.000000,18860.000000,14834.380859,13680750
2011-11-25,18580.000000,19060.000000,18580.000000,18940.000000,14897.309570,11689400
2011-11-28,19180.000000,19640.000000,19160.000000,19560.000000,15384.966797,15724000
2011-11-29,19800.000000,20100.000000,19720.000000,20100.000000,15809.706055,27588450
2011-11-30,20000.000000,20200.000000,19920.000000,20080.000000,15793.969727,19579400
2011-12-01,20700.000000,21600.000000,20580.000000,21480.000000,16895.152344,34717150
2011-12-02,21220.000000,21420.000000,20800.000000,21000.000000,16517.599609,21917950
2011-12-05,21380.000000,21460.000000,21160.000000,21320.000000,16769.302734,14848100
2011-12-06,21140.000000,21400.000000,20820.000000,20880.000000,16423.216797,14528550
2011-12-07,21000.000000,21360.000000,20820.000000,21120.000000,16611.996094,19746900
2011-12-08,21140.000000,21660.000000,20920.000000,21280.000000,16737.841797,25893000
2011-12-09,20980.000000,21480.000000,20740.000000,21060.000000,16564.800781,13804200
2011-12-12,21260.000000,21680.000000,21200.000000,21680.000000,17052.458984,12163550
2011-12-13,21480.000000,21500.000000,21000.000000,21000.000000,16517.599609,13210000
2011-12-14,20680.000000,20900.000000,20500.000000,20800.000000,16360.297852,21064350
2011-12-15,20580.000000,20720.000000,20300.000000,20300.000000,15967.018555,16963000
2011-12-16,20420.000000,20900.000000,20400.000000,20900.000000,16438.949219,12263200
2011-12-19,20900.000000,20900.000000,19680.000000,20140.000000,15841.169922,20485300
2011-12-20,20160.000000,20580.000000,20140.000000,20240.000000,15919.823242,13750300
2011-12-21,20700.000000,21140.000000,20620.000000,21140.000000,16627.722656,20402950
2011-12-22,20900.000000,21060.000000,20820.000000,21040.000000,16549.062500,10634550
2011-12-23,21120.000000,21480.000000,21120.000000,21360.000000,16800.765625,12299050
2011-12-26,21340.000000,21500.000000,21320.000000,21320.000000,16769.302734,6216250
2011-12-27,21360.000000,21600.000000,21060.000000,21460.000000,16879.417969,11133650
2011-12-28,21460.000000,21460.000000,21200.000000,21220.000000,16768.781250,11023850
2011-12-29,21240.000000,21540.000000,21140.000000,21160.000000,16721.373047,10923900
2012-01-02,21400.000000,21600.000000,21300.000000,21600.000000,17069.074219,13151350
2012-01-03,21860.000000,22100.000000,21840.000000,22100.000000,17464.193359,16927750
2012-01-04,22100.000000,22200.000000,21500.000000,21600.000000,17069.074219,17103700
2012-01-05,21460.000000,21580.000000,21100.000000,21100.000000,16673.955078,17298400
2012-01-06,21120.000000,21320.000000,20600.000000,20800.000000,16436.882813,18816250
2012-01-09,20800.000000,20820.000000,20300.000000,20320.000000,16057.570313,19283000
2012-01-10,20420.000000,20720.000000,20420.000000,20520.000000,16215.626953,20414800
2012-01-11,20340.000000,20480.000000,20280.000000,20420.000000,16136.593750,19110150
2012-01-12,20320.000000,20580.000000,20220.000000,20560.000000,16247.233398,18511000
2012-01-13,20560.000000,21000.000000,20520.000000,20920.000000,16531.716797,14630750
2012-01-16,20800.000000,20800.000000,20400.000000,20600.000000,16278.841797,11614950
2012-01-17,20820.000000,20960.000000,20480.000000,20720.000000,16373.667969,17084400
2012-01-18,21020.000000,21040.000000,20440.000000,20600.000000,16278.841797,15359650
2012-01-19,20760.000000,21440.000000,20740.000000,21440.000000,16942.640625,22385800
2012-01-20,21800.000000,22100.000000,21520.000000,22100.000000,17464.193359,25550800
2012-01-25,21840.000000,22500.000000,21840.000000,22280.000000,17606.433594,22751300
2012-01-26,22320.000000,22420.000000,21880.000000,22260.000000,17590.628906,17655150
2012-01-27,22400.000000,22500.000000,22220.000000,22500.000000,17780.283203,12741200
2012-01-30,22580.000000,22600.000000,22180.000000,22300.000000,17622.236328,16354450
2012-01-31,22100.000000,22400.000000,21780.000000,22140.000000,17495.796875,21731350
2012-02-01,22140.000000,22140.000000,21560.000000,21580.000000,17053.269531,22849650
2012-02-02,21720.000000,22080.000000,21360.000000,21600.000000,17069.074219,22402650
2012-02-03,21420.000000,21680.000000,21120.000000,21320.000000,16847.806641,17801400
2012-02-06,21680.000000,21820.000000,21320.000000,21480.000000,16974.246094,15837500
2012-02-07,21540.000000,21920.000000,21460.000000,21860.000000,17274.533203,11921950
2012-02-08,21980.000000,22000.000000,21680.000000,21840.000000,17258.732422,11809400
2012-02-09,21740.000000,21800.000000,21200.000000,21680.000000,17132.292969,24005850
2012-02-10,21680.000000,21680.000000,21220.000000,21240.000000,16784.593750,18579100
2012-02-13,21380.000000,21780.000000,21340.000000,21660.000000,17116.490234,16017250
2012-02-14,21680.000000,21780.000000,21480.000000,21600.000000,17069.074219,12317400
2012-02-15,21960.000000,22760.000000,21840.000000,22700.000000,17938.337891,28522350
